1.00000, 0.40945
1.01000, 0.39648
1.02000, 0.45674
1.03000, 0.52546
1.04000, 0.76030
1.05000, 0.85351
1.06000, 1.55413
1.07000, 1.92383
1.08000, 3.13464
1.09000, 3.87666
1.10000, 4.89004
1.11000, 6.15998
1.12000, 7.00669
1.13000, 8.41794
1.14000, 9.76668
1.15000, 10.42453
1.16000, 10.98022
1.17000, 11.38446
1.18000, 11.52888
1.19000, 11.46935
1.20000, 11.19744
1.21000, 10.61566
1.22000, 10.37239
1.23000, 9.94636
1.24000, 9.78487
1.25000, 9.54396
1.26000, 9.28961
1.27000, 8.96059
1.28000, 8.68040
1.29000, 8.55177
1.30000, 8.47775
1.31000, 8.42405
1.32000, 8.41605
1.33000, 8.41656
1.34000, 8.41521
1.35000, 8.42802
1.36000, 8.50547
1.37000, 8.64444
1.38000, 8.80966
1.39000, 8.91738
1.40000, 9.12809
1.41000, 9.34634
1.42000, 9.62477
1.43000, 10.00553
1.44000, 10.37145
1.45000, 10.58059
1.46000, 10.98952
1.47000, 11.40388
1.48000, 11.96286
1.49000, 12.71896
1.50000, 13.15184
1.51000, 13.96360
1.52000, 14.24175
1.53000, 15.19859
1.54000, 15.82286
1.55000, 16.56179
1.56000, 17.59493
1.57000, 18.86966
1.58000, 20.08189
1.59000, 21.15475
1.60000, 21.83270
1.61000, 23.25678
1.62000, 24.87321
1.63000, 26.52664
1.64000, 27.90484
1.65000, 29.83401
1.66000, 30.59571
1.67000, 32.52576
1.68000, 34.12586
1.69000, 36.48744
1.70000, 38.55967
1.71000, 40.52303
1.72000, 42.17215
1.73000, 43.85744
1.74000, 45.30274
1.75000, 46.93721
1.76000, 49.03278
1.77000, 51.88979
1.78000, 53.26526
1.79000, 54.74230
1.80000, 56.02952
1.81000, 57.60203
1.82000, 59.08741
1.83000, 61.14879
1.84000, 61.95008
1.85000, 63.15565
1.86000, 63.72324
1.87000, 64.77434
1.88000, 65.60501
1.89000, 66.37866
1.90000, 67.18535
1.91000, 67.65323
1.92000, 68.10850
1.93000, 68.37503
1.94000, 68.75563
1.95000, 68.95506
1.96000, 69.23692
1.97000, 69.37220
1.98000, 69.57401
