   Wave [mic]    t_ote(norm)    nc_abs    sys_t(norm)
      2.50000     0.998312      0.99860096      0.99691532
      2.50050     0.998313      0.99860096      0.99691669
      2.50100     0.998314      0.99860096      0.99691752
      2.50150     0.998316      0.99860096      0.99691895
      2.50200     0.998317      0.99860096      0.99691990
      2.50250     0.998319      0.99860096      0.99692222
      2.50300     0.998318      0.99860096      0.99692139
      2.50350     0.998320      0.99860096      0.99692294
      2.50400     0.998321      0.99860096      0.99692425
      2.50450     0.998321      0.99860096      0.99692437
      2.50500     0.998322      0.99860096      0.99692561
      2.50550     0.998325      0.99860096      0.99692811
      2.50600     0.998324      0.99860096      0.99692776
      2.50650     0.998327      0.99860096      0.99693056
      2.50700     0.998327      0.99860096      0.99692990
      2.50750     0.998328      0.99860096      0.99693175
      2.50800     0.998329      0.99860096      0.99693258
      2.50850     0.998331      0.99860096      0.99693425
      2.50900     0.998331      0.99860096      0.99693383
      2.50950     0.998333      0.99860096      0.99693585
      2.51000     0.998333      0.99860096      0.99693663
      2.51050     0.998334      0.99860799      0.99694478
      2.51100     0.998335      0.99861497      0.99695246
      2.51150     0.998337      0.99862194      0.99696091
      2.51200     0.998339      0.99862891      0.99696989
      2.51250     0.998339      0.99863595      0.99697721
      2.51300     0.998339      0.99864292      0.99698441
      2.51350     0.998341      0.99864990      0.99699304
      2.51400     0.998342      0.99865693      0.99700078
      2.51450     0.998342      0.99866390      0.99700839
      2.51500     0.998344      0.99867088      0.99701696
      2.51550     0.998344      0.99867785      0.99702369
      2.51600     0.998346      0.99868488      0.99703279
      2.51650     0.998345      0.99869186      0.99703910
      2.51700     0.998348      0.99869883      0.99704856
      2.51750     0.998349      0.99870586      0.99705665
      2.51800     0.998350      0.99871284      0.99706534
      2.51850     0.998350      0.99871981      0.99707165
      2.51900     0.998351      0.99872679      0.99707986
      2.51950     0.998352      0.99873382      0.99708825
      2.52000     0.998353      0.99874079      0.99709557
      2.52050     0.998354      0.99874079      0.99709700
      2.52100     0.998354      0.99874079      0.99709688
      2.52150     0.998356      0.99874079      0.99709885
      2.52200     0.998355      0.99874079      0.99709825
      2.52250     0.998358      0.99874079      0.99710057
      2.52300     0.998359      0.99874079      0.99710165
      2.52350     0.998358      0.99874079      0.99710093
      2.52400     0.998359      0.99874079      0.99710230
      2.52450     0.998360      0.99874079      0.99710319
      2.52500     0.998362      0.99874079      0.99710456
      2.52550     0.998362      0.99874079      0.99710474
      2.52600     0.998361      0.99874079      0.99710432
      2.52650     0.998363      0.99874079      0.99710545
      2.52700     0.998363      0.99874079      0.99710629
      2.52750     0.998365      0.99874079      0.99710778
      2.52800     0.998366      0.99874079      0.99710843
      2.52850     0.998366      0.99874079      0.99710915
      2.52900     0.998366      0.99874079      0.99710903
      2.52950     0.998367      0.99874079      0.99710950
      2.53000     0.998369      0.99874079      0.99711224
      2.53050     0.998369      0.99873382      0.99710474
      2.53100     0.998370      0.99872679      0.99709879
      2.53150     0.998371      0.99871981      0.99709284
      2.53200     0.998371      0.99871284      0.99708588
      2.53250     0.998371      0.99870586      0.99707927
      2.53300     0.998372      0.99869883      0.99707309
      2.53350     0.998373      0.99869186      0.99706684
      2.53400     0.998373      0.99868488      0.99706035
      2.53450     0.998375      0.99867785      0.99705512
      2.53500     0.998375      0.99867088      0.99704809
      2.53550     0.998375      0.99866390      0.99704060
      2.53600     0.998376      0.99865693      0.99703542
      2.53650     0.998376      0.99864990      0.99702840
      2.53700     0.998377      0.99864292      0.99702203
      2.53750     0.998379      0.99863595      0.99701673
      2.53800     0.998378      0.99862891      0.99700900
      2.53850     0.998379      0.99862194      0.99700275
      2.53900     0.998380      0.99861497      0.99699728
      2.53950     0.998381      0.99860799      0.99699079
      2.54000     0.998382      0.99860096      0.99698531
      2.54050     0.998381      0.99860799      0.99699121
      2.54100     0.998382      0.99861497      0.99699894
      2.54150     0.998384      0.99862194      0.99700840
      2.54200     0.998382      0.99862891      0.99701346
      2.54250     0.998383      0.99863595      0.99702114
      2.54300     0.998385      0.99864292      0.99702983
      2.54350     0.998385      0.99864990      0.99703739
      2.54400     0.998386      0.99865693      0.99704500
      2.54450     0.998387      0.99866390      0.99705274
      2.54500     0.998387      0.99867088      0.99705988
      2.54550     0.998387      0.99867785      0.99706672
      2.54600     0.998388      0.99868488      0.99707517
      2.54650     0.998389      0.99869186      0.99708285
      2.54700     0.998389      0.99869883      0.99709029
      2.54750     0.998392      0.99870586      0.99709969
      2.54800     0.998391      0.99871284      0.99710630
      2.54850     0.998391      0.99871981      0.99711314
      2.54900     0.998393      0.99872679      0.99712189
      2.54950     0.998394      0.99873382      0.99712980
      2.55000     0.998394      0.99874079      0.99713683
      2.55050     0.998394      0.99874079      0.99713712
      2.55100     0.998395      0.99874079      0.99713808
      2.55150     0.998395      0.99874079      0.99713820
      2.55200     0.998396      0.99874079      0.99713927
      2.55250     0.998397      0.99874079      0.99714022
      2.55300     0.998398      0.99874079      0.99714099
      2.55350     0.998399      0.99874079      0.99714218
      2.55400     0.998400      0.99874079      0.99714254
      2.55450     0.998400      0.99874079      0.99714278
      2.55500     0.998402      0.99874079      0.99714433
      2.55550     0.998401      0.99874079      0.99714355
      2.55600     0.998402      0.99874079      0.99714492
      2.55650     0.998402      0.99874079      0.99714480
      2.55700     0.998402      0.99874079      0.99714468
      2.55750     0.998404      0.99874079      0.99714719
      2.55800     0.998403      0.99874079      0.99714564
      2.55850     0.998405      0.99874079      0.99714790
      2.55900     0.998406      0.99874079      0.99714855
      2.55950     0.998406      0.99874079      0.99714873
      2.56000     0.998407      0.99874079      0.99714957
      2.56050     0.998408      0.99874079      0.99715076
      2.56100     0.998408      0.99874079      0.99715064
      2.56150     0.998408      0.99874079      0.99715105
      2.56200     0.998409      0.99874079      0.99715171
      2.56250     0.998410      0.99874079      0.99715230
      2.56300     0.998411      0.99874079      0.99715373
      2.56350     0.998410      0.99874079      0.99715326
      2.56400     0.998411      0.99874079      0.99715385
      2.56450     0.998412      0.99874079      0.99715445
      2.56500     0.998413      0.99874079      0.99715564
      2.56550     0.998413      0.99874079      0.99715546
      2.56600     0.998414      0.99874079      0.99715677
      2.56650     0.998414      0.99874079      0.99715671
      2.56700     0.998415      0.99874079      0.99715742
      2.56750     0.998416      0.99874079      0.99715838
      2.56800     0.998416      0.99874079      0.99715850
      2.56850     0.998417      0.99874079      0.99715933
      2.56900     0.998416      0.99874079      0.99715909
      2.56950     0.998417      0.99874079      0.99715933
      2.57000     0.998418      0.99874079      0.99716076
      2.57050     0.998416      0.99874079      0.99715909
      2.57100     0.998417      0.99874079      0.99716028
      2.57150     0.998418      0.99874079      0.99716100
      2.57200     0.998418      0.99874079      0.99716052
      2.57250     0.998418      0.99874079      0.99716088
      2.57300     0.998420      0.99874079      0.99716231
      2.57350     0.998420      0.99874079      0.99716266
      2.57400     0.998420      0.99874079      0.99716302
      2.57450     0.998421      0.99874079      0.99716373
      2.57500     0.998421      0.99874079      0.99716427
      2.57550     0.998421      0.99874079      0.99716385
      2.57600     0.998421      0.99874079      0.99716397
      2.57650     0.998422      0.99874079      0.99716433
      2.57700     0.998421      0.99874079      0.99716409
      2.57750     0.998422      0.99874079      0.99716492
      2.57800     0.998423      0.99874079      0.99716552
      2.57850     0.998423      0.99874079      0.99716546
      2.57900     0.998422      0.99874079      0.99716445
      2.57950     0.998423      0.99874079      0.99716588
      2.58000     0.998425      0.99874079      0.99716743
      2.58050     0.998423      0.99874079      0.99716594
      2.58100     0.998424      0.99874079      0.99716629
      2.58150     0.998424      0.99874079      0.99716719
      2.58200     0.998425      0.99874079      0.99716754
      2.58250     0.998425      0.99874079      0.99716826
      2.58300     0.998425      0.99874079      0.99716802
      2.58350     0.998426      0.99874079      0.99716862
      2.58400     0.998425      0.99874079      0.99716826
      2.58450     0.998426      0.99874079      0.99716862
      2.58500     0.998427      0.99874079      0.99716945
      2.58550     0.998426      0.99874079      0.99716897
      2.58600     0.998426      0.99874079      0.99716897
      2.58650     0.998428      0.99874079      0.99717112
      2.58700     0.998427      0.99874079      0.99717016
      2.58750     0.998428      0.99874079      0.99717112
      2.58800     0.998430      0.99874079      0.99717231
      2.58850     0.998430      0.99874079      0.99717243
      2.58900     0.998429      0.99874079      0.99717129
      2.58950     0.998431      0.99874079      0.99717350
      2.59000     0.998430      0.99874079      0.99717314
      2.59050     0.998431      0.99874079      0.99717338
      2.59100     0.998431      0.99874079      0.99717397
      2.59150     0.998432      0.99874079      0.99717445
      2.59200     0.998432      0.99874079      0.99717516
      2.59250     0.998433      0.99874079      0.99717540
      2.59300     0.998433      0.99874079      0.99717564
      2.59350     0.998434      0.99874079      0.99717653
      2.59400     0.998434      0.99874079      0.99717713
      2.59450     0.998436      0.99874079      0.99717844
      2.59500     0.998437      0.99874079      0.99717969
      2.59550     0.998437      0.99874079      0.99717969
      2.59600     0.998437      0.99874079      0.99717981
      2.59650     0.998438      0.99874079      0.99718040
      2.59700     0.998437      0.99874079      0.99718016
      2.59750     0.998438      0.99874079      0.99718052
      2.59800     0.998439      0.99874079      0.99718195
      2.59850     0.998439      0.99874079      0.99718183
      2.59900     0.998440      0.99874079      0.99718278
      2.59950     0.998440      0.99874079      0.99718314
      2.60000     0.998441      0.99874079      0.99718397
      2.60050     0.998441      0.99874079      0.99718350
      2.60100     0.998441      0.99874079      0.99718409
      2.60150     0.998444      0.99874079      0.99718630
      2.60200     0.998443      0.99874079      0.99718600
      2.60250     0.998444      0.99874079      0.99718642
      2.60300     0.998444      0.99874079      0.99718677
      2.60350     0.998444      0.99874079      0.99718725
      2.60400     0.998444      0.99874079      0.99718630
      2.60450     0.998445      0.99874079      0.99718784
      2.60500     0.998445      0.99874079      0.99718808
      2.60550     0.998446      0.99874079      0.99718874
      2.60600     0.998446      0.99874079      0.99718892
      2.60650     0.998446      0.99874079      0.99718915
      2.60700     0.998447      0.99874079      0.99718987
      2.60750     0.998447      0.99874079      0.99718951
      2.60800     0.998446      0.99874079      0.99718868
      2.60850     0.998448      0.99874079      0.99719028
      2.60900     0.998448      0.99874079      0.99719112
      2.60950     0.998448      0.99874079      0.99719064
      2.61000     0.998448      0.99874079      0.99719100
      2.61050     0.998449      0.99873382      0.99718463
      2.61100     0.998449      0.99872679      0.99717773
      2.61150     0.998449      0.99871981      0.99717124
      2.61200     0.998450      0.99871284      0.99716464
      2.61250     0.998450      0.99870586      0.99715779
      2.61300     0.998450      0.99869883      0.99715053
      2.61350     0.998450      0.99869186      0.99714428
      2.61400     0.998450      0.99868488      0.99713720
      2.61450     0.998451      0.99867785      0.99713125
      2.61500     0.998452      0.99867088      0.99712488
      2.61550     0.998450      0.99866390      0.99711643
      2.61600     0.998451      0.99865693      0.99711048
      2.61650     0.998451      0.99864990      0.99710334
      2.61700     0.998453      0.99864292      0.99709763
      2.61750     0.998452      0.99863595      0.99709036
      2.61800     0.998453      0.99862891      0.99708388
      2.61850     0.998453      0.99862194      0.99707739
      2.61900     0.998454      0.99861497      0.99707108
      2.61950     0.998455      0.99860799      0.99706466
      2.62000     0.998455      0.99860096      0.99705793
      2.62050     0.998455      0.99860096      0.99705781
      2.62100     0.998455      0.99860096      0.99705853
      2.62150     0.998456      0.99860096      0.99705888
      2.62200     0.998456      0.99860096      0.99705948
      2.62250     0.998457      0.99860096      0.99705984
      2.62300     0.998456      0.99860096      0.99705954
      2.62350     0.998456      0.99860096      0.99705960
      2.62400     0.998458      0.99860096      0.99706132
      2.62450     0.998457      0.99860096      0.99706001
      2.62500     0.998458      0.99860096      0.99706103
      2.62550     0.998459      0.99860096      0.99706162
      2.62600     0.998460      0.99860096      0.99706269
      2.62650     0.998459      0.99860096      0.99706222
      2.62700     0.998461      0.99860096      0.99706376
      2.62750     0.998460      0.99860096      0.99706329
      2.62800     0.998461      0.99860096      0.99706430
      2.62850     0.998463      0.99860096      0.99706567
      2.62900     0.998462      0.99860096      0.99706495
      2.62950     0.998462      0.99860096      0.99706519
      2.63000     0.998462      0.99860096      0.99706561
      2.63050     0.998463      0.99860799      0.99707323
      2.63100     0.998464      0.99861497      0.99708067
      2.63150     0.998464      0.99862194      0.99708828
      2.63200     0.998465      0.99862891      0.99709644
      2.63250     0.998466      0.99863595      0.99710358
      2.63300     0.998466      0.99864292      0.99711060
      2.63350     0.998467      0.99864990      0.99711881
      2.63400     0.998468      0.99865693      0.99712727
      2.63450     0.998467      0.99866390      0.99713292
      2.63500     0.998468      0.99867088      0.99714042
      2.63550     0.998469      0.99867785      0.99714839
      2.63600     0.998470      0.99868488      0.99715714
      2.63650     0.998470      0.99869186      0.99716405
      2.63700     0.998472      0.99869883      0.99717279
      2.63750     0.998471      0.99870586      0.99717880
      2.63800     0.998472      0.99871284      0.99718726
      2.63850     0.998473      0.99871981      0.99719470
      2.63900     0.998473      0.99872679      0.99720196
      2.63950     0.998473      0.99873382      0.99720862
      2.64000     0.998476      0.99874079      0.99721850
      2.64050     0.998475      0.99874079      0.99721755
      2.64100     0.998475      0.99874079      0.99721773
      2.64150     0.998477      0.99874079      0.99721999
      2.64200     0.998477      0.99874079      0.99721945
      2.64250     0.998479      0.99874079      0.99722160
      2.64300     0.998479      0.99874079      0.99722189
      2.64350     0.998480      0.99874079      0.99722320
      2.64400     0.998481      0.99874079      0.99722332
      2.64450     0.998481      0.99874079      0.99722338
      2.64500     0.998482      0.99874079      0.99722428
      2.64550     0.998481      0.99874079      0.99722350
      2.64600     0.998483      0.99874079      0.99722547
      2.64650     0.998483      0.99874079      0.99722618
      2.64700     0.998485      0.99874079      0.99722749
      2.64750     0.998485      0.99874079      0.99722785
      2.64800     0.998485      0.99874079      0.99722809
      2.64850     0.998486      0.99874079      0.99722898
      2.64900     0.998487      0.99874079      0.99723005
      2.64950     0.998488      0.99874079      0.99723112
      2.65000     0.998488      0.99874079      0.99723112
      2.65050     0.998489      0.99874079      0.99723130
      2.65100     0.998490      0.99874079      0.99723267
      2.65150     0.998490      0.99874079      0.99723261
      2.65200     0.998492      0.99874079      0.99723457
      2.65250     0.998492      0.99874079      0.99723475
      2.65300     0.998493      0.99874079      0.99723582
      2.65350     0.998495      0.99874079      0.99723725
      2.65400     0.998494      0.99874079      0.99723696
      2.65450     0.998496      0.99874079      0.99723838
      2.65500     0.998497      0.99874079      0.99723928
      2.65550     0.998496      0.99874079      0.99723856
      2.65600     0.998499      0.99874079      0.99724142
      2.65650     0.998499      0.99874079      0.99724142
      2.65700     0.998499      0.99874079      0.99724160
      2.65750     0.998500      0.99874079      0.99724267
      2.65800     0.998500      0.99874079      0.99724309
      2.65850     0.998501      0.99874079      0.99724368
      2.65900     0.998502      0.99874079      0.99724511
      2.65950     0.998504      0.99874079      0.99724630
      2.66000     0.998505      0.99874079      0.99724719
      2.66050     0.998505      0.99873382      0.99724101
      2.66100     0.998505      0.99872679      0.99723339
      2.66150     0.998507      0.99871981      0.99722851
      2.66200     0.998507      0.99871284      0.99722214
      2.66250     0.998508      0.99870586      0.99721583
      2.66300     0.998510      0.99869883      0.99721059
      2.66350     0.998510      0.99869186      0.99720399
      2.66400     0.998511      0.99868488      0.99719827
      2.66450     0.998513      0.99867785      0.99719238
      2.66500     0.998512      0.99867088      0.99718494
      2.66550     0.998514      0.99866390      0.99718000
      2.66600     0.998514      0.99865693      0.99717292
      2.66650     0.998515      0.99864990      0.99716739
      2.66700     0.998518      0.99864292      0.99716280
      2.66750     0.998516      0.99863595      0.99715417
      2.66800     0.998517      0.99862891      0.99714822
      2.66850     0.998519      0.99862194      0.99714257
      2.66900     0.998519      0.99861497      0.99713644
      2.66950     0.998521      0.99860799      0.99713078
      2.67000     0.998520      0.99860096      0.99712334
      2.67050     0.998522      0.99860799      0.99713239
      2.67100     0.998523      0.99861497      0.99713965
      2.67150     0.998523      0.99862194      0.99714721
      2.67200     0.998525      0.99862891      0.99715572
      2.67250     0.998526      0.99863595      0.99716376
      2.67300     0.998526      0.99864292      0.99717138
      2.67350     0.998526      0.99864990      0.99717828
      2.67400     0.998527      0.99865693      0.99718596
      2.67450     0.998529      0.99866390      0.99719483
      2.67500     0.998530      0.99867088      0.99720238
      2.67550     0.998529      0.99867785      0.99720929
      2.67600     0.998531      0.99868488      0.99721822
      2.67650     0.998531      0.99869186      0.99722518
      2.67700     0.998533      0.99869883      0.99723357
      2.67750     0.998534      0.99870586      0.99724155
      2.67800     0.998534      0.99871284      0.99724905
      2.67850     0.998536      0.99871981      0.99725774
      2.67900     0.998535      0.99872679      0.99726404
      2.67950     0.998536      0.99873382      0.99727190
      2.68000     0.998537      0.99874079      0.99727934
      2.68050     0.998539      0.99874079      0.99728142
      2.68100     0.998539      0.99874079      0.99728184
      2.68150     0.998541      0.99874079      0.99728375
      2.68200     0.998541      0.99874079      0.99728321
      2.68250     0.998542      0.99874079      0.99728476
      2.68300     0.998543      0.99874079      0.99728553
      2.68350     0.998544      0.99874079      0.99728625
      2.68400     0.998544      0.99874079      0.99728666
      2.68450     0.998545      0.99874079      0.99728797
      2.68500     0.998547      0.99874079      0.99728994
      2.68550     0.998547      0.99874079      0.99728982
      2.68600     0.998548      0.99874079      0.99729107
      2.68650     0.998550      0.99874079      0.99729220
      2.68700     0.998550      0.99874079      0.99729291
      2.68750     0.998550      0.99874079      0.99729291
      2.68800     0.998551      0.99874079      0.99729393
      2.68850     0.998552      0.99874079      0.99729482
      2.68900     0.998552      0.99874079      0.99729440
      2.68950     0.998553      0.99874079      0.99729565
      2.69000     0.998554      0.99874079      0.99729690
      2.69050     0.998555      0.99874079      0.99729756
      2.69100     0.998556      0.99874079      0.99729839
      2.69150     0.998557      0.99874079      0.99729922
      2.69200     0.998558      0.99874079      0.99730024
      2.69250     0.998558      0.99874079      0.99730041
      2.69300     0.998558      0.99874079      0.99730095
      2.69350     0.998561      0.99874079      0.99730327
      2.69400     0.998560      0.99874079      0.99730303
      2.69450     0.998560      0.99874079      0.99730303
      2.69500     0.998561      0.99874079      0.99730405
      2.69550     0.998563      0.99874079      0.99730541
      2.69600     0.998564      0.99874079      0.99730672
      2.69650     0.998565      0.99874079      0.99730744
      2.69700     0.998566      0.99874079      0.99730833
      2.69750     0.998567      0.99874079      0.99730964
      2.69800     0.998567      0.99874079      0.99730952
      2.69850     0.998567      0.99874079      0.99730988
      2.69900     0.998568      0.99874079      0.99731089
      2.69950     0.998569      0.99874079      0.99731119
      2.70000     0.998570      0.99874079      0.99731244
      2.70050     0.998570      0.99874079      0.99731292
      2.70100     0.998570      0.99874079      0.99731303
      2.70150     0.998571      0.99874079      0.99731393
      2.70200     0.998572      0.99874079      0.99731494
      2.70250     0.998573      0.99874079      0.99731589
      2.70300     0.998574      0.99874079      0.99731613
      2.70350     0.998575      0.99874079      0.99731726
      2.70400     0.998574      0.99874079      0.99731708
      2.70450     0.998576      0.99874079      0.99731875
      2.70500     0.998578      0.99874079      0.99732048
      2.70550     0.998578      0.99874079      0.99732101
      2.70600     0.998577      0.99874079      0.99732006
      2.70650     0.998578      0.99874079      0.99732036
      2.70700     0.998579      0.99874079      0.99732131
      2.70750     0.998579      0.99874079      0.99732190
      2.70800     0.998581      0.99874079      0.99732345
      2.70850     0.998582      0.99874079      0.99732452
      2.70900     0.998581      0.99874079      0.99732387
      2.70950     0.998582      0.99874079      0.99732423
      2.71000     0.998582      0.99874079      0.99732417
      2.71050     0.998582      0.99874777      0.99733125
      2.71100     0.998582      0.99875480      0.99733839
      2.71150     0.998583      0.99876177      0.99734607
      2.71200     0.998584      0.99876875      0.99735417
      2.71250     0.998584      0.99877578      0.99736184
      2.71300     0.998584      0.99878275      0.99736815
      2.71350     0.998583      0.99878973      0.99737446
      2.71400     0.998584      0.99879670      0.99738214
      2.71450     0.998584      0.99880373      0.99738928
      2.71500     0.998582      0.99881071      0.99739476
      2.71550     0.998583      0.99881768      0.99740220
      2.71600     0.998584      0.99882472      0.99741083
      2.71650     0.998584      0.99883169      0.99741714
      2.71700     0.998582      0.99883866      0.99742249
      2.71750     0.998584      0.99884564      0.99743089
      2.71800     0.998583      0.99885267      0.99743749
      2.71850     0.998583      0.99885964      0.99744440
      2.71900     0.998582      0.99886662      0.99744987
      2.71950     0.998581      0.99887365      0.99745582
      2.72000     0.998581      0.99888062      0.99746285
      2.72050     0.998581      0.99888062      0.99746315
      2.72100     0.998579      0.99888062      0.99746130
      2.72150     0.998578      0.99888062      0.99746070
      2.72200     0.998579      0.99888062      0.99746154
      2.72250     0.998577      0.99888062      0.99745934
      2.72300     0.998576      0.99888062      0.99745814
      2.72350     0.998576      0.99888062      0.99745785
      2.72400     0.998574      0.99888062      0.99745624
      2.72450     0.998573      0.99888062      0.99745535
      2.72500     0.998573      0.99888062      0.99745564
      2.72550     0.998572      0.99888062      0.99745422
      2.72600     0.998570      0.99888062      0.99745261
      2.72650     0.998569      0.99888062      0.99745118
      2.72700     0.998567      0.99888062      0.99744927
      2.72750     0.998566      0.99888062      0.99744808
      2.72800     0.998565      0.99888062      0.99744677
      2.72850     0.998563      0.99888062      0.99744499
      2.72900     0.998561      0.99888062      0.99744278
      2.72950     0.998559      0.99888062      0.99744118
      2.73000     0.998557      0.99888062      0.99743897
      2.73050     0.998555      0.99888062      0.99743737
      2.73100     0.998553      0.99888062      0.99743552
      2.73150     0.998551      0.99888062      0.99743296
      2.73200     0.998549      0.99888062      0.99743082
      2.73250     0.998546      0.99888062      0.99742796
      2.73300     0.998542      0.99888062      0.99742415
      2.73350     0.998540      0.99888062      0.99742206
      2.73400     0.998539      0.99888062      0.99742159
      2.73450     0.998535      0.99888062      0.99741766
      2.73500     0.998532      0.99888062      0.99741421
      2.73550     0.998529      0.99888062      0.99741153
      2.73600     0.998527      0.99888062      0.99740885
      2.73650     0.998523      0.99888062      0.99740539
      2.73700     0.998519      0.99888062      0.99740158
      2.73750     0.998516      0.99888062      0.99739879
      2.73800     0.998513      0.99888062      0.99739503
      2.73850     0.998510      0.99888062      0.99739236
      2.73900     0.998506      0.99888062      0.99738783
      2.73950     0.998502      0.99888062      0.99738456
      2.74000     0.998499      0.99888062      0.99738164
      2.74050     0.998495      0.99888062      0.99737729
      2.74100     0.998491      0.99888062      0.99737306
      2.74150     0.998487      0.99888062      0.99736902
      2.74200     0.998482      0.99888062      0.99736390
      2.74250     0.998478      0.99888062      0.99736015
      2.74300     0.998472      0.99888062      0.99735449
      2.74350     0.998468      0.99888062      0.99735080
      2.74400     0.998464      0.99888062      0.99734609
      2.74450     0.998459      0.99888062      0.99734085
      2.74500     0.998453      0.99888062      0.99733532
      2.74550     0.998449      0.99888062      0.99733103
      2.74600     0.998445      0.99888062      0.99732704
      2.74650     0.998437      0.99888062      0.99731930
      2.74700     0.998433      0.99888062      0.99731555
      2.74750     0.998427      0.99888062      0.99730894
      2.74800     0.998422      0.99888062      0.99730477
      2.74850     0.998417      0.99888062      0.99729894
      2.74900     0.998409      0.99888062      0.99729150
      2.74950     0.998403      0.99888062      0.99728554
      2.75000     0.998397      0.99888062      0.99727959
      2.75050     0.998390      0.99888062      0.99727239
      2.75100     0.998385      0.99888062      0.99726697
      2.75150     0.998378      0.99888062      0.99726036
      2.75200     0.998371      0.99888062      0.99725339
      2.75250     0.998364      0.99888062      0.99724625
      2.75300     0.998358      0.99888062      0.99724024
      2.75350     0.998349      0.99888062      0.99723184
      2.75400     0.998342      0.99888062      0.99722476
      2.75450     0.998335      0.99888062      0.99721797
      2.75500     0.998328      0.99888062      0.99721053
      2.75550     0.998320      0.99888062      0.99720285
      2.75600     0.998313      0.99888062      0.99719505
      2.75650     0.998303      0.99888062      0.99718570
      2.75700     0.998297      0.99888062      0.99717909
      2.75750     0.998288      0.99888062      0.99717087
      2.75800     0.998281      0.99888062      0.99716319
      2.75850     0.998272      0.99888062      0.99715444
      2.75900     0.998262      0.99888062      0.99714480
      2.75950     0.998254      0.99888062      0.99713640
      2.76000     0.998245      0.99888062      0.99712789
      2.76050     0.998236      0.99888062      0.99711872
      2.76100     0.998226      0.99888062      0.99710890
      2.76150     0.998217      0.99888062      0.99709925
      2.76200     0.998206      0.99888062      0.99708913
      2.76250     0.998198      0.99888062      0.99708050
      2.76300     0.998188      0.99888062      0.99707037
      2.76350     0.998177      0.99888062      0.99706013
      2.76400     0.998167      0.99888062      0.99704918
      2.76450     0.998158      0.99888062      0.99704102
      2.76500     0.998147      0.99888062      0.99702923
      2.76550     0.998135      0.99888062      0.99701792
      2.76600     0.998126      0.99888062      0.99700851
      2.76650     0.998114      0.99888062      0.99699625
      2.76700     0.998103      0.99888062      0.99698541
      2.76750     0.998092      0.99888062      0.99697476
      2.76800     0.998079      0.99888062      0.99696225
      2.76850     0.998069      0.99888062      0.99695189
      2.76900     0.998055      0.99888062      0.99693743
      2.76950     0.998043      0.99888062      0.99692552
      2.77000     0.998033      0.99888062      0.99691534
      2.77050     0.998020      0.99888760      0.99690985
      2.77100     0.998008      0.99889463      0.99690485
      2.77150     0.997995      0.99890161      0.99689835
      2.77200     0.997982      0.99890858      0.99689293
      2.77250     0.997969      0.99891561      0.99688643
      2.77300     0.997956      0.99892259      0.99688047
      2.77350     0.997942      0.99892956      0.99687379
      2.77400     0.997929      0.99893659      0.99686730
      2.77450     0.997916      0.99894357      0.99686128
      2.77500     0.997901      0.99895054      0.99685329
      2.77550     0.997888      0.99895757      0.99684798
      2.77600     0.997873      0.99896455      0.99683958
      2.77650     0.997858      0.99897152      0.99683195
      2.77700     0.997845      0.99897850      0.99682521
      2.77750     0.997829      0.99898553      0.99681723
      2.77800     0.997815      0.99899250      0.99680966
      2.77850     0.997799      0.99899948      0.99680113
      2.77900     0.997783      0.99900651      0.99679190
      2.77950     0.997769      0.99901348      0.99678486
      2.78000     0.997754      0.99902046      0.99677628
      2.78050     0.997738      0.99900651      0.99674700
      2.78100     0.997721      0.99899250      0.99671558
      2.78150     0.997705      0.99897850      0.99668576
      2.78200     0.997689      0.99896455      0.99665625
      2.78250     0.997673      0.99895054      0.99662608
      2.78300     0.997657      0.99893659      0.99659585
      2.78350     0.997640      0.99892259      0.99656485
      2.78400     0.997622      0.99890858      0.99653313
      2.78450     0.997605      0.99889463      0.99650207
      2.78500     0.997587      0.99888062      0.99647053
      2.78550     0.997570      0.99886662      0.99643971
      2.78600     0.997552      0.99885267      0.99640793
      2.78650     0.997533      0.99883866      0.99637431
      2.78700     0.997515      0.99882472      0.99634290
      2.78750     0.997498      0.99881071      0.99631130
      2.78800     0.997478      0.99879670      0.99627810
      2.78850     0.997460      0.99878275      0.99624633
      2.78900     0.997441      0.99876875      0.99621301
      2.78950     0.997421      0.99875480      0.99617892
      2.79000     0.997403      0.99874079      0.99614697
      2.79050     0.997384      0.99874079      0.99612828
      2.79100     0.997364      0.99874079      0.99610786
      2.79150     0.997344      0.99874079      0.99608786
      2.79200     0.997324      0.99874079      0.99606821
      2.79250     0.997304      0.99874079      0.99604797
      2.79300     0.997284      0.99874079      0.99602815
      2.79350     0.997263      0.99874079      0.99600773
      2.79400     0.997244      0.99874079      0.99598826
      2.79450     0.997223      0.99874079      0.99596731
      2.79500     0.997201      0.99874079      0.99594487
      2.79550     0.997180      0.99874079      0.99592385
      2.79600     0.997159      0.99874079      0.99590320
      2.79650     0.997137      0.99874079      0.99588135
      2.79700     0.997116      0.99874079      0.99586051
      2.79750     0.997094      0.99874079      0.99583837
      2.79800     0.997072      0.99874079      0.99581634
      2.79850     0.997050      0.99874079      0.99579473
      2.79900     0.997028      0.99874079      0.99577217
      2.79950     0.997005      0.99874079      0.99574979
      2.80000     0.996981      0.99874079      0.99572604
      2.80050     0.996960      0.99871284      0.99567679
      2.80100     0.996936      0.99868488      0.99562529
      2.80150     0.996913      0.99865687      0.99557421
      2.80200     0.996890      0.99862891      0.99552301
      2.80250     0.996867      0.99860096      0.99547258
      2.80300     0.996843      0.99857301      0.99542037
