4.2900, 99.296
4.3000, 99.296
4.3100, 99.296
4.3200, 99.296
4.3300, 99.296
4.3400, 99.279
4.3500, 99.252
4.3600, 99.251
4.3700, 99.250
4.3800, 99.224
4.3900, 99.208
4.4000, 99.112
4.4100, 99.114
4.4200, 99.114
4.4300, 99.114
4.4400, 99.114
4.4500, 99.114
4.4600, 99.114
4.4700, 99.114
4.4800, 99.114
4.4900, 99.115
4.5000, 99.109
4.5100, 99.070
4.5200, 99.069
4.5300, 99.067
4.5400, 99.027
4.5500, 98.944
4.5600, 98.932
4.5700, 98.932
4.5800, 98.937
4.5900, 98.889
4.6000, 98.838
4.6100, 98.817
4.6200, 98.880
4.6300, 98.841
4.6400, 98.898
4.6500, 98.787
4.6600, 98.753
4.6700, 98.744
4.6800, 98.637
4.6900, 98.566
4.7000, 98.570
4.7100, 98.454
4.7200, 98.388
4.7300, 98.296
4.7400, 98.091
4.7500, 97.821
4.7600, 97.532
4.7700, 97.272
4.7800, 97.249
4.7900, 97.284
4.8000, 97.477
4.8100, 97.562
4.8200, 97.714
4.8300, 97.884
4.8400, 97.978
4.8500, 98.048
4.8600, 98.151
4.8700, 98.203
4.8800, 98.205
4.8900, 98.239
4.9000, 98.249
4.9100, 98.249
4.9200, 98.250
4.9300, 98.251
4.9400, 98.205
4.9500, 98.204
4.9600, 98.203
4.9700, 98.146
4.9800, 98.119
4.9900, 98.076
5.0000, 97.975
5.0100, 97.975
5.0200, 97.976
5.0300, 97.976
5.0400, 97.968
5.0500, 97.932
5.0600, 97.935
5.0700, 97.886
5.0800, 97.834
5.0900, 97.807
5.1000, 97.794
5.1100, 97.700
5.1200, 97.707
5.1300, 97.655
5.1400, 97.559
5.1500, 97.544
5.1600, 97.515
5.1700, 97.472
5.1800, 97.493
5.1900, 97.440
5.2000, 97.431
5.2100, 97.387
5.2200, 97.309
5.2300, 97.294
5.2400, 97.288
5.2500, 97.249
5.2600, 97.252
5.2700, 97.203
5.2800, 97.138
5.2900, 97.110
5.3000, 97.068
5.3100, 97.056
5.3200, 97.021
5.3300, 97.023
5.3400, 96.928
5.3500, 96.860
5.3600, 96.839
5.3700, 96.838
5.3800, 96.746
5.3900, 96.669
5.4000, 96.655
5.4100, 96.608
5.4200, 96.536
5.4300, 96.482
5.4400, 96.473
5.4500, 96.455
5.4600, 96.364
5.4700, 96.337
5.4800, 96.340
5.4900, 96.287
5.5000, 96.290
5.5100, 96.193
5.5200, 96.183
5.5300, 96.105
5.5400, 96.016
5.5500, 95.971
5.5600, 95.921
5.5700, 95.839
5.5800, 95.816
5.5900, 95.752
5.6000, 95.697
5.6100, 95.652
5.6200, 95.584
5.6300, 95.563
5.6400, 95.514
5.6500, 95.469
5.6600, 95.379
5.6700, 95.380
5.6800, 95.281
5.6900, 95.269
5.7000, 95.161
5.7100, 95.008
5.7200, 94.961
5.7300, 94.798
5.7400, 94.606
5.7500, 94.353
5.7600, 94.171
5.7700, 93.979
5.7800, 93.770
5.7900, 93.562
5.8000, 93.387
5.8100, 93.328
5.8200, 93.197
5.8300, 93.150
5.8400, 93.240
5.8500, 93.304
5.8600, 93.355
5.8700, 93.465
5.8800, 93.469
5.8900, 93.469
5.9000, 93.469
5.9100, 93.469
5.9200, 93.453
5.9300, 93.399
5.9400, 93.334
5.9500, 93.183
5.9600, 93.130
5.9700, 93.021
5.9800, 92.910
5.9900, 92.819
6.0000, 92.743
