Microns Total_system_throughput
1.5484000244140628 0.0
1.5494000244140627 0.0
1.5504000244140625 3.7406343812611625e-07
1.5514000244140624 2.0916395728951312e-07
1.5524000244140626 1.633741036078654e-06
1.5534000244140624 4.717093133722172e-11
1.5544000244140626 5.115012225666309e-07
1.5554000244140624 1.198046372095667e-06
1.5564000244140626 8.789892666516939e-07
1.5574000244140624 7.760288183681544e-08
1.5584000244140626 1.5602411397966482e-06
1.5594000244140624 1.2374861269990305e-06
1.5604000244140626 5.891509241007847e-07
1.5614000244140624 1.8270091013688967e-06
1.5624000244140626 1.1661308914227517e-06
1.5634000244140625 1.308974727798417e-06
1.5644000244140626 4.7291079181936813e-11
1.5654000244140625 3.7802548822084287e-07
1.5664000244140626 3.877453052292523e-06
1.5674000244140625 2.1455809628552473e-07
1.5684000244140626 6.036608393536636e-08
1.5694000244140625 1.9025257417265091e-06
1.5704000244140626 1.3897112111236091e-06
1.5714000244140625 1.240568134652736e-06
1.5724000244140626 1.1189809948827293e-06
1.5734000244140625 6.88955853622069e-07
1.5744000244140626 5.807254701980198e-07
1.5754000244140625 1.3495186767238502e-06
1.5764000244140626 2.1928799518540388e-06
1.5774000244140625 1.0951184401535208e-06
1.5784000244140626 8.036344569327001e-07
1.5794000244140625 1.80659822924711e-06
1.5804000244140626 4.610192257282236e-07
1.5814000244140625 1.9592512839224697e-06
1.5824000244140626 1.0178465401483926e-06
1.5834000244140625 4.721823663824851e-11
1.5844000244140626 1.7073310468273148e-06
1.5854000244140625 3.836010887914709e-07
1.5864000244140626 6.674360940224648e-07
1.5874000244140625 1.4360739472932233e-06
1.5884000244140626 1.7170175787016021e-06
1.5894000244140625 1.292741026694795e-06
1.5904000244140626 1.564630821895158e-06
1.5914000244140625 2.117957111658475e-06
1.5924000244140626 2.543010558475054e-06
1.5934000244140625 2.4133671389728576e-06
1.5944000244140626 3.633819861990766e-06
1.5954000244140625 6.371693540247874e-06
1.5964000244140626 6.569768542106733e-06
1.5974000244140625 8.370946361588391e-06
1.5984000244140626 1.0135948490438228e-05
1.5994000244140625 1.4127571513459247e-05
1.6004000244140626 1.6154321523180413e-05
1.6014000244140625 1.7808579668275124e-05
1.6024000244140626 2.3637567640165396e-05
1.6034000244140625 2.9789791986633382e-05
1.6044000244140626 3.5065923062239915e-05
1.6054000244140625 4.327069200337146e-05
1.6064000244140626 5.486624309774651e-05
1.6074000244140625 7.117179041949884e-05
1.6084000244140626 9.090531471808351e-05
1.6094000244140625 0.00012317804169828243
1.6104000244140626 0.0001663814362065395
1.6114000244140625 0.000257729767248637
1.6124000244140626 0.00035211049361389085
1.6134000244140625 0.0005668699293369366
1.6144000244140626 0.0009279112905716169
1.6154000244140625 0.0016465086143931601
1.6164000244140626 0.0027405776330886138
1.6174000244140625 0.004579997614389405
1.6184000244140626 0.007852020644584422
1.6194000244140625 0.010471837395947169
