Microns Total_system_throughput
0.9682000122070312 0.0
0.9692000122070312 0.0
0.9702000122070312 5.624392232353535e-06
0.9712000122070312 6.677948062394041e-06
0.9722000122070312 7.759291957282423e-06
0.9732000122070312 8.844581298590488e-06
0.9742000122070312 9.844613060439614e-06
0.9752000122070312 1.0825407464663044e-05
0.9762000122070312 1.1832179774743375e-05
0.9772000122070312 1.3069924784054158e-05
0.9782000122070312 1.4656800133785911e-05
0.9792000122070312 1.6830525715027402e-05
0.9802000122070312 1.9739914324679068e-05
0.9812000122070312 2.3671217334712534e-05
0.9822000122070312 2.8999202627539593e-05
0.9832000122070312 3.608179338979091e-05
0.9842000122070312 4.522813949166603e-05
0.9852000122070312 5.6899063203094266e-05
0.9862000122070312 7.114402368871022e-05
0.9872000122070312 8.818764875181102e-05
0.9882000122070312 0.00010809764342431877
0.9892000122070312 0.0001308737883022226
0.9902000122070312 0.0001567547315124731
0.9912000122070312 0.00018557469424535205
0.9922000122070312 0.00021810329656854835
0.9932000122070312 0.0002552650382661637
0.9942000122070312 0.00029874208200995195
0.9952000122070312 0.00035056276350438245
0.9962000122070312 0.00041491803474207235
0.9972000122070312 0.0004973263149739041
0.9982000122070313 0.012459416197582618
0.9992000122070313 0.026131426163792475
1.0002000122070311 0.041283126459494064
1.0012000122070313 0.04572766009391991
1.0022000122070311 0.05072940596216996
1.0032000122070313 0.056136195198623506
1.0042000122070311 0.06314327656134046
1.0052000122070313 0.07087559435085129
1.0062000122070311 0.08062155978417798
1.0072000122070313 0.09170900285827664
1.0082000122070311 0.10507858313026534
1.0092000122070313 0.12090809014312849
1.0102000122070312 0.13959099652410067
1.0112000122070313 0.16103683411323805
1.0122000122070312 0.18427823177330974
1.0132000122070313 0.20826897618479925
1.0142000122070312 0.23028895703063318
1.0152000122070313 0.2496878114657965
1.0162000122070312 0.26477203458820814
1.0172000122070313 0.27589193955760716
1.0182000122070312 0.28211274556811744
1.0192000122070313 0.28539970129202424
1.0202000122070312 0.28679213546210386
1.0212000122070313 0.28694799117161657
1.0222000122070312 0.28691527510935233
1.0232000122070313 0.2864376221060072
1.024199951171875 0.2860459835241832
1.025199951171875 0.2858307581935107
1.026199951171875 0.28575013887199996
1.027199951171875 0.2873997478327941
1.028199951171875 0.28839699810890734
1.029199951171875 0.28930455005630457
1.030199951171875 0.29051337299802527
1.031199951171875 0.2922432844509093
1.032199951171875 0.29475785954970357
1.033199951171875 0.29538445654778583
1.034199951171875 0.2966587902049695
1.035199951171875 0.2980021683832448
1.036199951171875 0.2998175398560751
1.037199951171875 0.3002395604669257
1.038199951171875 0.3010156007325355
1.039199951171875 0.3027210307163678
1.040199951171875 0.30446885727168355
1.041199951171875 0.30527693468312744
1.042199951171875 0.3054196486154246
1.043199951171875 0.30584490650943774
1.044199951171875 0.30670922543286844
1.045199951171875 0.30754662109716696
1.046199951171875 0.3086703460867435
1.047199951171875 0.3094031016640489
1.048199951171875 0.3102063653112265
1.049199951171875 0.3106361883338699
1.050199951171875 0.3113305199308278
1.051199951171875 0.3123772083509374
1.052199951171875 0.31361872355750675
1.053199951171875 0.31495207876966796
1.054199951171875 0.3160139239118435
1.055199951171875 0.3168332888014455
1.056199951171875 0.3172154707182559
1.057199951171875 0.3168397038462103
1.058199951171875 0.31802888043977795
1.059199951171875 0.3184126144346229
1.060199951171875 0.31807180756532627
1.061199951171875 0.31699385838779687
1.062199951171875 0.31608600903892337
1.063199951171875 0.314338974064336
1.064199951171875 0.3119376675511914
1.065199951171875 0.3100456274751611
1.066199951171875 0.3090499338690824
1.067199951171875 0.3068700294231429
1.068199951171875 0.30436956268748794
1.069199951171875 0.3021495970999626
1.070199951171875 0.29979023720229553
1.071199951171875 0.29701357266838174
1.072199951171875 0.2936943112547478
1.073199951171875 0.29173511702244165
1.074199951171875 0.2900696270776641
1.075199951171875 0.2888297772832294
1.076199951171875 0.2877983505812646
1.077199951171875 0.28683001222573395
1.078199951171875 0.28670414625703916
1.079199951171875 0.28555938909548156
1.080199951171875 0.2858213815925562
1.081199951171875 0.2863135684571333
1.082199951171875 0.28778674298515816
1.083199951171875 0.288606714781399
1.084199951171875 0.2900824598459894
1.085199951171875 0.29106680787818917
1.086199951171875 0.29313643306713183
1.087199951171875 0.29500602610574067
1.088199951171875 0.29840332801513103
1.089199951171875 0.30084566078530345
1.090199951171875 0.30476170031997873
1.091199951171875 0.30792494172369106
1.092199951171875 0.3116292075353268
1.093199951171875 0.31417038622624016
1.094199951171875 0.3172570146188625
1.095199951171875 0.320528767281226
1.096199951171875 0.3232766183844866
1.097199951171875 0.32627192591331305
1.098199951171875 0.3285489599113903
1.099199951171875 0.3311241503927175
1.100199951171875 0.33263005486461766
1.101199951171875 0.33482187172949884
1.102199951171875 0.33641854202382315
1.103199951171875 0.3380136795735997
1.104199951171875 0.33856845933249086
1.105199951171875 0.3398135973901621
1.106199951171875 0.3407797248786729
1.107199951171875 0.3410509972088762
1.108199951171875 0.34117291239371356
1.109199951171875 0.34131341645783325
1.110199951171875 0.3417546311108966
1.111199951171875 0.34148496601587724
1.112199951171875 0.34154595639594004
1.113199951171875 0.3412516148788689
1.114199951171875 0.340891448011774
1.115199951171875 0.33924448930582407
1.116199951171875 0.33792812045841186
1.117199951171875 0.337007573930505
1.118199951171875 0.33577344347711735
1.119199951171875 0.33404591904971603
1.120199951171875 0.3335260464007125
1.121199951171875 0.33275835145008287
1.122199951171875 0.33237948672951945
1.123199951171875 0.3306365068419349
1.124199951171875 0.33058274973442603
1.125199951171875 0.33025227395892914
1.126199951171875 0.33097563665394364
1.127199951171875 0.33107691095107916
1.128199951171875 0.3325912105992258
1.129199951171875 0.33360189697699705
1.130199951171875 0.3347402572049678
1.131199951171875 0.3359321026154977
1.132199951171875 0.3372978039588221
1.133199951171875 0.33853414940743376
1.134199951171875 0.33998513379548195
1.135199951171875 0.3412142902625728
1.136199951171875 0.3427654032793012
1.137199951171875 0.344574912666014
1.138199951171875 0.34558196086496934
1.139199951171875 0.3479908349730377
1.140199951171875 0.3489717319197851
1.141199951171875 0.351280117071082
1.142199951171875 0.35372643479589744
1.143199951171875 0.35664478119589815
1.144199951171875 0.35904265099720417
1.145199951171875 0.36080159609561485
1.146199951171875 0.3625042598145733
1.147199951171875 0.3639712491064492
1.148199951171875 0.3653149162441791
1.149199951171875 0.36735290937090526
1.150199951171875 0.36910266202518993
1.151199951171875 0.37111712101797023
1.152199951171875 0.37306244168553904
1.153199951171875 0.3745289343489735
